id,amount_tsh,date_recorded,funder,gps_height,installer,longitude,latitude,wpt_name,num_private,basin,subvillage,region,region_code,district_code,lga,ward,population,public_meeting,recorded_by,scheme_management,scheme_name,permit,construction_year,extraction_type,extraction_type_group,extraction_type_class,management,management_group,payment,payment_type,water_quality,quality_group,quantity,quantity_group,source,source_type,source_class,waterpoint_type,waterpoint_type_group,status_group
32811,100,03/21/2011 00:00:00,Franc,469,Mviwa,37.75686378,-6.90759484,Kwa Mzee Mkangu,0,WamiRuvu,Doga Chini,Morogoro,5,2,Morogoro Rural,Kinole,64,True,GeoData Consultants Ltd,VWC,Kino,True,2004,Gravity,Gravity,Gravity,VWC,UserGroup,PayMonthly,Other,Soft,Good,Enough,Enough,River,RiverOrLake,Surface,CommunalStandpipe,CommunalStandpipe,Functional
67576,10,02/06/2013 00:00:00,Finida German Tanzania Govt,487,Finwater,39.38820996,-10.69322689,Tushirikiane,0,RuvumaSouthernCoast,Tushirikiane,Mtwara,90,33,Newala,Mpotwa,340,True,GeoData Consultants Ltd,VWC,Mitema,False,1986,Submersible,Submersible,Submersible,VWC,UserGroup,PayPerBucket,PerBucket,Soft,Good,Enough,Enough,MachineDbh,BoreHole,Groundwater,CommunalStandpipe,CommunalStandpipe,Functional
37372,1000,03/05/2011 00:00:00,Danida,1429,DANID,35.57302066,-7.751928299999999,none,0,Rufiji,Kitoo A,Iringa,11,1,Iringa Rural,Ulanda,482,True,GeoData Consultants Ltd,VWC,Ulanda,True,1984,Gravity,Gravity,Gravity,VWC,UserGroup,PayMonthly,Other,Soft,Good,Enough,Enough,Spring,Spring,Groundwater,CommunalStandpipe,CommunalStandpipe,Functional
31546,30,01/19/2013 00:00:00,Gen,85,GEN,39.36682684,-10.31794252,Kwa Mkonga,0,RuvumaSouthernCoast,Mputo,Lindi,80,23,Lindi Rural,Mtama,321,False,GeoData Consultants Ltd,VWC,GEN Borehole Scheme,False,2012,IndiaMarkII,IndiaMarkII,Handpump,VWC,UserGroup,PayPerBucket,PerBucket,Soft,Good,Enough,Enough,MachineDbh,BoreHole,Groundwater,HandPump,HandPump,Functional
34810,500,10/04/2011 00:00:00,Unicef,1516,DWE,34.57982746,-8.98763888,Kwa Yohanes Kilemile,0,Rufiji,Mgeduli,Iringa,11,4,Njombe,Usuka,106,True,GeoData Consultants Ltd,WUA,wanging'ombe water supply s,True,1978,Gravity,Gravity,Gravity,WUA,UserGroup,PayMonthly,Other,Soft,Good,Enough,Enough,River,RiverOrLake,Surface,CommunalStandpipe,CommunalStandpipe,Functional
19826,6000,03/14/2011 00:00:00,Roman,1300,Roman,34.95786681,-9.86569762,none,0,LakeNyasa,Myoruwa,Iringa,11,5,Ludewa,Mundindi,102,True,GeoData Consultants Ltd,VWC,Roman,False,1999,Gravity,Gravity,Gravity,VWC,UserGroup,PayAnnually,Annually,Soft,Good,Enough,Enough,Spring,Spring,Groundwater,CommunalStandpipe,CommunalStandpipe,Functional
57213,100,02/22/2013 00:00:00,Robert Loyal,1105,World vision,37.15401758,-3.5723466,Enguselo,0,Pangani,Enguselo,Manyara,21,4,Simanjiro,Mererani,200,True,GeoData Consultants Ltd,VWC,Kambi ya chokaa pipe scheme,True,2006,Gravity,Gravity,Gravity,VWC,UserGroup,PayPerBucket,PerBucket,Soft,Good,Enough,Enough,MachineDbh,BoreHole,Groundwater,CommunalStandpipe,CommunalStandpipe,Functional
55714,10,03/19/2013 00:00:00,Germany,1687,Dmdd,35.82976379,-3.25362517,Kwa Bezdel Petro,0,Internal,Genda,Arusha,24,30,Karatu,Mbulumbulu,100,True,GeoData Consultants Ltd,VWC,Vyama vya watumia maji,True,2009,Gravity,Gravity,Gravity,VWC,UserGroup,PayPerBucket,PerBucket,Soft,Good,Seasonal,Seasonal,River,RiverOrLake,Surface,CommunalStandpipe,CommunalStandpipe,Functional
70720,5000,03/04/2011 00:00:00,Danida,1637,DWE,34.51234222,-9.09957658,Lutheran Church,0,Rufiji,Wiyandage,Iringa,11,4,Njombe,Imalinyi,92,True,GeoData Consultants Ltd,WUA,imalinyi water supply schem,True,1993,Gravity,Gravity,Gravity,WUA,UserGroup,PayAnnually,Annually,Soft,Good,Enough,Enough,River,RiverOrLake,Surface,CommunalStandpipe,CommunalStandpipe,Functional
43452,20,03/14/2011 00:00:00,Donor,133,WU,38.33975147,-6.6111732000000005,Banduka Primary School,0,WamiRuvu,Chalinze Mzee B,Pwani,6,1,Bagamoyo,Chalinze,350,True,GeoData Consultants Ltd,WUA,Chalinze wate,True,2010,KSB,Submersible,Submersible,Parastatal,Parastatal,PayPerBucket,PerBucket,Soft,Good,Enough,Enough,River,RiverOrLake,Surface,CommunalStandpipe,CommunalStandpipe,NonFunctional
38638,250,02/18/2013 00:00:00,Villagers,1270,Villagers,30.16128295,-4.47481766,Mission,0,LakeTanganyika,Katandara,Kigoma,16,2,Kasulu,Kigondo,350,True,GeoData Consultants Ltd,Water authority,Chovora,True,2006,Gravity,Gravity,Gravity,VWC,UserGroup,PayMonthly,Other,Soft,Good,Enough,Enough,River,RiverOrLake,Surface,CommunalStandpipe,CommunalStandpipe,NeedsRepair
1267,20,02/22/2013 00:00:00,Jica,1671,Jica,35.52666216,-4.29164724,Lb 8,0,Internal,Malla,Manyara,21,2,Hanang,Masakta,236,True,GeoData Consultants Ltd,VWC,Mallama,True,2003,Submersible,Submersible,Submersible,VWC,UserGroup,PayPerBucket,PerBucket,Soft,Good,Enough,Enough,RainwaterHarvesting,RainwaterHarvesting,Surface,CommunalStandpipe,CommunalStandpipe,Functional
43463,500,03/08/2011 00:00:00,Government Of Tanzania,1634,DWE,38.25481221,-4.4855725,Msikitini,0,Pangani,Handei,Tanga,4,1,Lushoto,Mtae,1,True,GeoData Consultants Ltd,VWC,Shengui forest,True,2005,Gravity,Gravity,Gravity,VWC,UserGroup,PayMonthly,Other,Soft,Good,Enough,Enough,Spring,Spring,Groundwater,CommunalStandpipe,CommunalStandpipe,Functional
12454,6000,02/23/2011 00:00:00,Twe,1872,TWE,34.72878134,-9.6516373,none,0,LakeNyasa,Mpembati,Iringa,11,4,Njombe,Matola,30,True,GeoData Consultants Ltd,VWC,Mangil,True,2007,Gravity,Gravity,Gravity,VWC,UserGroup,PayAnnually,Annually,Soft,Good,Enough,Enough,Spring,Spring,Groundwater,CommunalStandpipe,CommunalStandpipe,Functional
53082,500,03/26/2011 00:00:00,Caritas,337,DWE,36.41271362,-8.67600423,Kwa Manyenga,0,Rufiji,Njiwa Juu,Morogoro,5,4,Ulanga,Itete,255,True,GeoData Consultants Ltd,Water Board,Itete wa,True,2006,Gravity,Gravity,Gravity,VWC,UserGroup,PayMonthly,Other,Soft,Good,Enough,Enough,River,RiverOrLake,Surface,CommunalStandpipe,CommunalStandpipe,Functional
3544,50,03/23/2011 00:00:00,Private Individual,18,Da,38.89313693,-6.56139833,Mtusi,0,WamiRuvu,Gengeni,Pwani,6,1,Bagamoyo,Kiromo,400,True,GeoData Consultants Ltd,Company,Bagamoyo wate,True,2009,KSB,Submersible,Submersible,PrivateOperator,Commercial,PayPerBucket,PerBucket,Soft,Good,Enough,Enough,River,RiverOrLake,Surface,CommunalStandpipe,CommunalStandpipe,Functional
5096,3600,04/04/2011 00:00:00,Wananchi,1971,wananchi,34.47750146,-9.1723651,Kwa Yokonia Vahae,0,Rufiji,Ihalafu,Iringa,11,3,Njombe,Wangama,36,True,GeoData Consultants Ltd,VWC,wangama water supply scheme,True,2007,Gravity,Gravity,Gravity,VWC,UserGroup,PayAnnually,Annually,Soft,Good,Dry,Dry,Spring,Spring,Groundwater,CommunalStandpipe,CommunalStandpipe,NonFunctional
44314,500,10/04/2011 00:00:00,Unicef,1583,DWE,34.62682838,-9.03498436,Kwa Biatusi Msavange,0,Rufiji,Limteni,Iringa,11,4,Njombe,Usuka,53,True,GeoData Consultants Ltd,WUA,wanging'ombe water supply s,True,1978,Gravity,Gravity,Gravity,WUA,UserGroup,PayMonthly,Other,Soft,Good,Enough,Enough,River,RiverOrLake,Surface,CommunalStandpipe,CommunalStandpipe,NeedsRepair
34750,500,03/27/2011 00:00:00,Government Of Tanzania,1537,DWE,38.39682257,-4.827201799999999,Kwa Mbilu,47,Pangani,Bomo,Tanga,4,1,Lushoto,Mamba,1,True,GeoData Consultants Ltd,VWC,Nywelo streem,True,1988,Gravity,Gravity,Gravity,VWC,UserGroup,PayMonthly,Other,Soft,Good,Enough,Enough,Spring,Spring,Groundwater,CommunalStandpipe,CommunalStandpipe,Functional
57400,20,02/14/2013 00:00:00,Oxfam,1414,OXFAM,30.10892493,-4.36701555,Kwa Mtehuri,0,LakeTanganyika,Kasumo,Kigoma,16,2,Kasulu,Munyegera,540,True,GeoData Consultants Ltd,Water authority,Mtobo,True,1996,Gravity,Gravity,Gravity,WaterBoard,UserGroup,PayMonthly,Other,Soft,Good,Enough,Enough,River,RiverOrLake,Surface,CommunalStandpipe,CommunalStandpipe,Functional
46827,5,03/29/2013 00:00:00,Ces (gmbh),1340,DWE,37.28018235,-3.23108279,Kwa Fransisca Massawe,0,Pangani,Chamini,Kilimanjaro,3,4,Moshi Rural,Kibosho Magharibi,35,True,GeoData Consultants Ltd,Water Board,Lyamungo umbwe water supply,True,2007,Other,Other,Other,WaterBoard,UserGroup,PayPerBucket,PerBucket,Soft,Good,Enough,Enough,River,RiverOrLake,Surface,CommunalStandpipe,CommunalStandpipe,Functional
25678,1000,12/03/2011 00:00:00,Hw/rc,2154,HW/RC,34.49871831,-9.30208542,Amina Mbwiro,0,LakeNyasa,Indulama,Iringa,11,4,Njombe,Igosi,150,True,GeoData Consultants Ltd,VWC,Igosi,True,1998,Gravity,Gravity,Gravity,VWC,UserGroup,PayMonthly,Other,Soft,Good,Enough,Enough,Spring,Spring,Groundwater,CommunalStandpipe,CommunalStandpipe,Functional
50543,500,04/15/2011 00:00:00,Rc Church,1973,ACRA,34.68336135,-9.23880448,Kwa Edson Msigwa,0,Rufiji,Ukalawa,Iringa,11,4,Njombe,Imalinyi,85,True,GeoData Consultants Ltd,WUA,mtwango water supply scheme,True,2009,Gravity,Gravity,Gravity,WUA,UserGroup,PayMonthly,Other,Soft,Good,Enough,Enough,Spring,Spring,Groundwater,CommunalStandpipe,CommunalStandpipe,Functional
52742,250,02/19/2013 00:00:00,Norad,1303,NORAD,30.20133836,-4.50504886,Kwa Chakara,0,LakeTanganyika,Tabirugu,Kigoma,16,2,Kasulu,Ruhita,350,True,GeoData Consultants Ltd,Water authority,Kyonza,True,1988,Gravity,Gravity,Gravity,WaterBoard,UserGroup,PayMonthly,Other,Soft,Good,Enough,Enough,River,RiverOrLake,Surface,CommunalStandpipe,CommunalStandpipe,Functional
10966,20,03/01/2011 00:00:00,Jica,-5,KONOIKE,38.7351009,-6.80726992,Kipechu,0,WamiRuvu,Kati,Pwani,6,2,Kibaha,Ruvu,150,True,GeoData Consultants Ltd,VWC,upper Ruvu,True,2010,Mono,Mono,Motorpump,VWC,UserGroup,PayPerBucket,PerBucket,Soft,Good,Enough,Enough,River,RiverOrLake,Surface,CommunalStandpipe,CommunalStandpipe,Functional
60239,200,08/02/2013 00:00:00,Private,567,Private,34.85681975,-11.2875481,Kwa Mzee Landulila,0,LakeNyasa,Nangombo Kati,Ruvuma,10,3,Mbinga,Kilosa,36,,GeoData Consultants Ltd,Parastatal,MISSION,True,2012,Gravity,Gravity,Gravity,Parastatal,Parastatal,PayMonthly,Other,Soft,Good,Enough,Enough,Spring,Spring,Groundwater,CommunalStandpipe,CommunalStandpipe,Functional
18141,25,03/13/2013 00:00:00,Ces(gmbh),704,DWE,37.49193435,-3.46338393,Kwa Halima Mkilindi,0,Pangani,Reli Kati,Kilimanjaro,3,4,Moshi Rural,Kahe Mashariki,35,True,GeoData Consultants Ltd,Water Board,Kirua kahe pumping water trust,True,2008,Submersible,Submersible,Submersible,WaterBoard,UserGroup,PayPerBucket,PerBucket,Soft,Good,Enough,Enough,MachineDbh,BoreHole,Groundwater,CommunalStandpipe,CommunalStandpipe,Functional
17300,500,02/27/2011 00:00:00,Government Of Tanzania,1733,DWE,34.90960125,-9.05361027,Salim Kapinga,0,Rufiji,Ilala A,Iringa,11,4,Njombe,Igongolo,80,True,GeoData Consultants Ltd,VWC,Upami gravity water scheme,False,2007,Gravity,Gravity,Gravity,VWC,UserGroup,PayMonthly,Other,Soft,Good,Enough,Enough,Spring,Spring,Groundwater,CommunalStandpipe,CommunalStandpipe,Functional
39744,200,03/22/2013 00:00:00,Kkkt Church,647,KKKT CHURCH,37.91138869,-4.50140396,Kwa Kogadi,0,Pangani,Mbuyuni B,Kilimanjaro,3,3,Same,Hedaru,200,True,GeoData Consultants Ltd,Water authority,Hedaru kati water supply,True,2010,Gravity,Gravity,Gravity,VWC,UserGroup,PayMonthly,Other,Soft,Good,Enough,Enough,Spring,Spring,Groundwater,CommunalStandpipe,CommunalStandpipe,Functional
24500,500,10/04/2011 00:00:00,Unicef,1515,DWE,34.58002206,-8.98549114,Kwa Abeli Msigwa,0,Rufiji,Mgeduli,Iringa,11,4,Njombe,Usuka,109,True,GeoData Consultants Ltd,WUA,wanging'ombe water supply s,True,1978,Gravity,Gravity,Gravity,WUA,UserGroup,PayMonthly,Other,Soft,Good,Enough,Enough,River,RiverOrLake,Surface,CommunalStandpipe,CommunalStandpipe,Functional
47994,20,03/27/2011 00:00:00,World Bank,202,World,38.12228794,-6.76201349,Stendi,0,WamiRuvu,Ngerengere Kaskazini,Morogoro,5,2,Morogoro Rural,Ngerengere,300,True,GeoData Consultants Ltd,VWC,Nger,True,2010,Submersible,Submersible,Submersible,VWC,UserGroup,PayPerBucket,PerBucket,Soft,Good,Enough,Enough,MachineDbh,BoreHole,Groundwater,CommunalStandpipe,CommunalStandpipe,Functional
17697,100,01/24/2013 00:00:00,Jaica,158,JAICA,39.67233122,-10.45072737,Kwa Akalama,0,RuvumaSouthernCoast,Rahaleo,Lindi,80,23,Lindi Rural,Ngangamara,231,True,GeoData Consultants Ltd,VWC,JAICA Borehole Scheme,False,2006,KSB,Submersible,Submersible,VWC,UserGroup,PayPerBucket,PerBucket,Soft,Good,Enough,Enough,MachineDbh,BoreHole,Groundwater,HandPump,HandPump,Functional
62098,500,12/03/2011 00:00:00,Adb,1724,DWE,34.74933131,-8.99538003,Kwa Batroni Kilasi,0,Rufiji,Muungano,Iringa,11,4,Njombe,Mtwango,65,True,GeoData Consultants Ltd,VWC,Mawande gravity Scheme,False,2008,Gravity,Gravity,Gravity,VWC,UserGroup,PayMonthly,Other,Soft,Good,Enough,Enough,Spring,Spring,Groundwater,CommunalStandpipe,CommunalStandpipe,Functional
62931,30,03/26/2013 00:00:00,Isf,1026,ISF,35.35405406,-3.49616666,Kwa Joseph,0,Internal,Simangeda,Arusha,24,30,Karatu,Mang'ola,500,True,GeoData Consultants Ltd,VWC,Jumuhiya ya watumia maji,True,2012,Gravity,Gravity,Gravity,VWC,UserGroup,PayPerBucket,PerBucket,Soft,Good,Enough,Enough,River,RiverOrLake,Surface,CommunalStandpipe,CommunalStandpipe,Functional
38352,20,02/07/2013 00:00:00,Village Council/ Haydom Luther,1718,Village Council,34.99043974,-4.19166143,Kwa Betania,0,Internal,Endabash,Manyara,21,3,Mbulu,Haidom,192,True,GeoData Consultants Ltd,VWC,BASSONYAGWE AND NG'WANDKW,True,1994,Submersible,Submersible,Submersible,VWC,UserGroup,PayPerBucket,PerBucket,Soft,Good,Enough,Enough,MachineDbh,BoreHole,Groundwater,CommunalStandpipe,CommunalStandpipe,Functional
1050,1000,03/03/2011 00:00:00,Ebaha,2129,Villa,34.7824898,-9.49125094,none,0,Rufiji,Majengo,Iringa,11,4,Njombe,Uwemba,45,True,GeoData Consultants Ltd,VWC,Ngabav,False,1996,Submersible,Submersible,Submersible,VWC,UserGroup,PayMonthly,Other,Soft,Good,Enough,Enough,Spring,Spring,Groundwater,CommunalStandpipe,CommunalStandpipe,NonFunctional
59533,1000,03/19/2011 00:00:00,Dhv,314,DWE,36.35251871,-8.78765911,Kwa Ndwangile,0,Rufiji,Mchangani,Morogoro,5,4,Ulanga,Usangule,190,True,GeoData Consultants Ltd,Water Board,Mtimbira,True,1995,Gravity,Gravity,Gravity,WUG,UserGroup,PayMonthly,Other,Soft,Good,Enough,Enough,River,RiverOrLake,Surface,CommunalStandpipe,CommunalStandpipe,Functional
58241,25,10/03/2013 00:00:00,Ces(gmbh),702,DWE,37.43427736,-3.4781225,Kwa Mzee Ramadhani,0,Pangani,Mkonga,Kilimanjaro,3,4,Moshi Rural,Kahe,50,True,GeoData Consultants Ltd,Water Board,Kirua kahe pumping water trust,True,2008,Submersible,Submersible,Submersible,WaterBoard,UserGroup,PayPerBucket,PerBucket,Soft,Good,Enough,Enough,MachineDbh,BoreHole,Groundwater,CommunalStandpipe,CommunalStandpipe,Functional
47924,50,01/18/2013 00:00:00,Cdtf,297,CDTF,38.31083101,-9.9408257,Kwa Minute,0,RuvumaSouthernCoast,Namitere,Lindi,80,43,Liwale,Kiangara,350,True,GeoData Consultants Ltd,VWC,CDTF,True,1978,Mono,Mono,Motorpump,VWC,UserGroup,PayPerBucket,PerBucket,SaltyAbandoned,Salty,Dry,Dry,MachineDbh,BoreHole,Groundwater,CommunalStandpipe,CommunalStandpipe,NonFunctional
49413,30,02/24/2011 00:00:00,Government Of Tanzania,50,Tanzania Government,38.50203479,-7.13478968,Sokoni,0,WamiRuvu,Sokoni,Pwani,6,3,Kisarawe,Mafinzi,1,True,GeoData Consultants Ltd,VWC,Ruvu Gwata water supply,False,1974,Gravity,Gravity,Gravity,VWC,UserGroup,PayPerBucket,PerBucket,Soft,Good,Enough,Enough,River,RiverOrLake,Surface,CommunalStandpipe,CommunalStandpipe,Functional
27818,500,07/16/2011 00:00:00,Government Of Tanzania,1771,DWE,31.51977288,-8.1959147,Kwa Dennis Mwanandenja,0,LakeTanganyika,Lupofwe,Rukwa,15,2,Sumbawanga Rural,Msanzi,100,True,GeoData Consultants Ltd,VWC,Msanzi water Supply,True,1972,Gravity,Gravity,Gravity,VWC,UserGroup,PayWhenSchemeFails,OnFailure,Soft,Good,Enough,Enough,River,RiverOrLake,Surface,CommunalStandpipe,CommunalStandpipe,Functional
68594,5,03/30/2013 00:00:00,Ces (gmbh),1147,DWE,37.270951200000006,-3.26891338,Kwa Joachim Munishi,0,Pangani,Sokoni,Kilimanjaro,3,4,Moshi Rural,Kibosho Magharibi,20,True,GeoData Consultants Ltd,Water Board,Lyamungo umbwe water supply,True,2007,Gravity,Gravity,Gravity,WaterBoard,UserGroup,PayPerBucket,PerBucket,Soft,Good,Enough,Enough,River,RiverOrLake,Surface,CommunalStandpipe,CommunalStandpipe,Functional
69186,500,02/07/2013 00:00:00,Unhcr,1325,TWESA,30.59078776,-3.739331,Zahanati Kasaka,0,LakeTanganyika,Mpenvyi,Kigoma,16,1,Kibondo,Busagara,700,True,GeoData Consultants Ltd,VWC,Nyaruyoba /Kasaka gravity water,False,2003,Gravity,Gravity,Gravity,VWC,UserGroup,PayWhenSchemeFails,OnFailure,Soft,Good,Enough,Enough,River,RiverOrLake,Surface,CommunalStandpipe,CommunalStandpipe,Functional
72455,10,06/03/2013 00:00:00,Germany Republi,1322,CES,37.15044626,-3.23408881,Area 6 Namba 7,0,Pangani,Nkwansira Kati,Kilimanjaro,3,5,Hai,Masama Magharibi,1,True,GeoData Consultants Ltd,Water Board,Losaa-Kia water supply,True,1999,Gravity,Gravity,Gravity,WaterBoard,UserGroup,PayPerBucket,PerBucket,Soft,Good,Enough,Enough,Spring,Spring,Groundwater,CommunalStandpipe,CommunalStandpipe,Functional
26822,1000,03/20/2011 00:00:00,Dhv,323,DWE,36.3681091,-8.77575577,Kwa Kanyalike,0,Rufiji,Barabarani,Morogoro,5,4,Ulanga,Mtimbira,210,True,GeoData Consultants Ltd,Water Board,Mtimbira,True,1995,Gravity,Gravity,Gravity,WUG,UserGroup,PayMonthly,Other,Soft,Good,Enough,Enough,River,RiverOrLake,Surface,CommunalStandpipe,CommunalStandpipe,Functional
59812,500,03/27/2013 00:00:00,Mbiuwasa,1306,MBIUWASA,34.99654597,-10.94601359,Jumba La Maendeleo,0,LakeNyasa,Mbambi,Ruvuma,10,3,Mbinga,Mbinga Urban,160,,GeoData Consultants Ltd,Water Board,BRUDER,True,2002,Gravity,Gravity,Gravity,WaterBoard,UserGroup,PayMonthly,Other,Soft,Good,Enough,Enough,Spring,Spring,Groundwater,CommunalStandpipe,CommunalStandpipe,Functional
34962,500,10/02/2013 00:00:00,Danida,492,DANIDA,34.64132573,-11.10090324,Kwa Mzee Tundu,0,LakeNyasa,Mungi Nkili,Ruvuma,10,3,Mbinga,Liuli,69,True,GeoData Consultants Ltd,VWC,DANIDA,True,1992,Gravity,Gravity,Gravity,VWC,UserGroup,PayMonthly,Other,Soft,Good,Enough,Enough,Spring,Spring,Groundwater,CommunalStandpipe,CommunalStandpipe,Functional
1855,1000,03/05/2011 00:00:00,Danida,1407,DANID,35.52965844,-7.71707005,none,0,Rufiji,Mjimwema B,Iringa,11,1,Iringa Rural,Nzihi,1400,True,GeoData Consultants Ltd,VWC,Nzihi,True,1985,Gravity,Gravity,Gravity,VWC,UserGroup,PayMonthly,Other,Soft,Good,Enough,Enough,Spring,Spring,Groundwater,CommunalStandpipe,CommunalStandpipe,Functional
39975,1000,03/25/2011 00:00:00,World Bank,331,SIA Ltd,37.53037304,-6.43211334,Kwa Ally Yusufu,0,WamiRuvu,Msikitini,Morogoro,5,6,Mvomero,Mvomero,1,True,GeoData Consultants Ltd,VWC,Borehole,True,2005,Submersible,Submersible,Submersible,VWC,UserGroup,PayMonthly,Other,Soft,Good,Enough,Enough,MachineDbh,BoreHole,Groundwater,CommunalStandpipe,CommunalStandpipe,Functional
54652,4700,06/07/2011 00:00:00,Cefa-njombe,1196,Cefa,35.24376676,-9.07503857,Kwa Hezekia Muhelela,0,Rufiji,Igumbilo,Iringa,11,4,Njombe,Ikondo,37,True,GeoData Consultants Ltd,VWC,Ikondo electrical water sch,True,1986,Gravity,Gravity,Gravity,VWC,UserGroup,PayAnnually,Annually,Soft,Good,Enough,Enough,River,RiverOrLake,Surface,CommunalStandpipe,CommunalStandpipe,Functional
29219,1000,02/24/2011 00:00:00,Rc Ch,2171,RC Ch,34.59929587,-9.59289669,none,0,LakeNyasa,Ilala,Iringa,11,4,Njombe,Matola,18,True,GeoData Consultants Ltd,VWC,Magang,False,2000,Gravity,Gravity,Gravity,VWC,UserGroup,PayAnnually,Annually,Soft,Good,Enough,Enough,Spring,Spring,Groundwater,CommunalStandpipe,CommunalStandpipe,Functional
26927,2000,03/10/2011 00:00:00,Danida,1732,DANID,34.52428781,-9.76227557,none,0,LakeNyasa,Ubela,Iringa,11,5,Ludewa,Mlangali,150,True,GeoData Consultants Ltd,VWC,DANIDA,False,1988,Gravity,Gravity,Gravity,VWC,UserGroup,PayAnnually,Annually,Soft,Good,Seasonal,Seasonal,Spring,Spring,Groundwater,CommunalStandpipe,CommunalStandpipe,Functional
28388,1000,02/22/2011 00:00:00,Kalta,1738,Kalta,35.43496575,-8.09868995,none,0,Rufiji,Gezaulole,Iringa,11,1,Iringa Rural,Ifunda,90,True,GeoData Consultants Ltd,VWC,Gezaul,True,2004,Gravity,Gravity,Gravity,VWC,UserGroup,PayAnnually,Annually,Soft,Good,Enough,Enough,Spring,Spring,Groundwater,CommunalStandpipe,CommunalStandpipe,Functional
58338,200,03/25/2011 00:00:00,Mwaya Mn,258,Communit,36.89907344,-7.86712804,Ng`Ombe,0,Rufiji,Sogeambele,Morogoro,5,3,Kilombero,Mang'ula,250,True,GeoData Consultants Ltd,WUA,Mwaya Mn,True,2010,Gravity,Gravity,Gravity,VWC,UserGroup,PayMonthly,Other,Soft,Good,Seasonal,Seasonal,River,RiverOrLake,Surface,CommunalStandpipe,CommunalStandpipe,NeedsRepair
69569,1000,03/20/2011 00:00:00,Dhv,303,DWE,36.35812351,-8.7833586,Mahakamani,0,Rufiji,Mbangu,Morogoro,5,4,Ulanga,Mtimbira,260,True,GeoData Consultants Ltd,Water Board,Mtimbira,True,1995,Gravity,Gravity,Gravity,WUG,UserGroup,PayMonthly,Other,Soft,Good,Enough,Enough,River,RiverOrLake,Surface,CommunalStandpipe,CommunalStandpipe,Functional
4015,500,08/04/2011 00:00:00,Unicef,1697,DWE,34.68054201,-9.06918773,Kwa Elias Mgute,0,Rufiji,Nyawenga,Iringa,11,4,Njombe,Usuka,45,True,GeoData Consultants Ltd,WUA,wanging'ombe water supply s,True,1978,Gravity,Gravity,Gravity,WUA,UserGroup,PayMonthly,Other,Soft,Good,Enough,Enough,River,RiverOrLake,Surface,CommunalStandpipe,CommunalStandpipe,Functional
21964,1000,01/29/2013 00:00:00,Norad,1258,NORAD,30.03194083,-4.82358487,Kwa Mahengere,0,LakeTanganyika,Kakirungu,Kigoma,16,2,Kasulu,Rusesa,1400,True,GeoData Consultants Ltd,Water authority,Kasangezi,True,1984,Gravity,Gravity,Gravity,WaterBoard,UserGroup,PayAnnually,Annually,Soft,Good,Enough,Enough,River,RiverOrLake,Surface,CommunalStandpipe,CommunalStandpipe,Functional
12875,50,03/12/2011 00:00:00,Private Individual,170,WU,38.35297979,-6.64019362,Matokeo,0,WamiRuvu,Magwila,Pwani,6,1,Bagamoyo,Chalinze,25,False,GeoData Consultants Ltd,WUA,Chalinze wate,True,2010,KSB,Submersible,Submersible,PrivateOperator,Commercial,PayPerBucket,PerBucket,Soft,Good,Enough,Enough,River,RiverOrLake,Surface,CommunalStandpipe,CommunalStandpipe,Functional
1474,50,03/18/2011 00:00:00,Private Individual,-27,Da,38.90018105,-6.43835938,Ustadh Said,0,WamiRuvu,Mianzini B,Pwani,6,1,Bagamoyo,Magomeni,60,False,GeoData Consultants Ltd,Company,Bagamoyo wate,True,2009,KSB,Submersible,Submersible,PrivateOperator,Commercial,PayPerBucket,PerBucket,Soft,Good,Enough,Enough,River,RiverOrLake,Surface,CommunalStandpipe,CommunalStandpipe,Functional
10245,2000,03/09/2011 00:00:00,Danida,1010,DANID,35.06421451,-7.91942953,none,0,Rufiji,Uyamba,Iringa,11,1,Iringa Rural,Mahuninga,1,True,GeoData Consultants Ltd,VWC,Mahuni,True,1989,Gravity,Gravity,Gravity,VWC,UserGroup,PayAnnually,Annually,Soft,Good,Enough,Enough,Spring,Spring,Groundwater,CommunalStandpipe,CommunalStandpipe,Functional
28688,5000,03/14/2011 00:00:00,Danida,1022,DANID,36.01248197,-7.34361876,none,0,Rufiji,Makadupa Kati,Iringa,11,1,Iringa Rural,Malenga Makali,430,True,GeoData Consultants Ltd,VWC,Maleng,True,1992,Gravity,Gravity,Gravity,VWC,UserGroup,PayAnnually,Annually,Soft,Good,Seasonal,Seasonal,Spring,Spring,Groundwater,CommunalStandpipe,CommunalStandpipe,Functional
